"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"18","2326410","CEP85","64793","centrosomal protein 85",-0.618388054268975,7.09409534286045,-4.20665632990597,0.000678686283152049,0.0008208359704723,-1.37683866811241
"19","2326448","SH3BGRL3","83442","SH3 domain binding glutamate rich protein like 3",-1.21087854872012,8.8567906020068,-9.15212223887517,9.84787961776919e-08,2.22001768969538e-07,7.73333726955487
"20","2326463","CD52","1043","CD52 molecule",-1.32644148785778,10.8760373515168,-7.04865648368277,2.86252772882557e-06,4.65144874178004e-06,4.23725673561876
"21","2326993","SYTL1","84958","synaptotagmin like 1",1.08625055317155,7.58876276704798,8.41492576765696,3.01345168392259e-07,5.99578620371772e-07,6.5721682366347
"22","2327219","STX12","23673","syntaxin 12",-0.139077610702222,7.63704140489179,-0.936779120553361,0.362895078314366,0.373925944753418,-7.22423461623714
"23","2327283","THEMIS2","9473","thymocyte selection associated family member 2",1.33057503253276,7.43627229005382,10.520488420306,1.44830530607993e-08,4.16515767915053e-08,9.72275787185738
"24","2327375","ATP5IF1","93974","ATP synthase inhibitory factor subunit 1",-0.8557967763989,7.8230086580514,-4.96725569698398,0.000142707566977654,0.000184221580643579,0.209359260815414
"25","2328236","ZCCHC17","51538","zinc finger CCHC-type containing 17",-1.06582425623277,7.45407520302093,-5.76963417458905,2.95366890780616e-05,4.11155204238721e-05,1.82601735545571
"26","2328465","KHDRBS1","10657","KH RNA binding domain containing, signal transduction associated 1",-1.71381786354646,9.05177360536611,-13.9442149286076,2.5007952357487e-10,1.51831034130614e-09,13.9194465032936
"27","2328750","CCDC28B","79140","coiled-coil domain containing 28B",-0.575933935739074,7.08282636744651,-5.12888120559645,0.000103247392743946,0.000135431280843993,0.540580741692859
"28","2328808","EIF3I","8668","eukaryotic translation initiation factor 3 subunit I",-2.27605710434305,10.8295408876882,-15.1676277019918,7.18028797080262e-11,5.93386777903124e-10,15.2016047340587
"29","2328909","TSSK3","81629","testis specific serine kinase 3",1.66137933284721,5.43822405692522,7.70089028639616,9.48258928211841e-07,1.68523103698231e-06,5.38252231395185
"30","2328990","RBBP4","5928","RB binding protein 4, chromatin remodeling factor",-1.39628181426032,4.45109036506207,-4.00105443572349,0.00104282165055649,0.00124397851504962,-1.81027237183813
"31","2329341","ZSCAN20","7579","zinc finger and SCAN domain containing 20",1.15795214004381,6.20946576000866,3.88496685954166,0.00133032305037317,0.0015766632202707,-2.05514662691495
"32","2330002","AGO4","192670","argonaute RISC component 4",0.984879248063613,6.52692973824465,5.73112535753758,3.17962618310696e-05,4.40765295583286e-05,1.75012172650658
"33","2330773","CDCA8","55143","cell division cycle associated 8",-1.96833702039391,6.89576446245931,-10.4444890609755,1.60292825558815e-08,4.54204360968129e-08,9.617543828652
"34","2330899","UTP11","51118","UTP11 small subunit processome component",-3.24254068633313,7.37303504959405,-11.936809802038,2.41007016642527e-09,9.31128021383494e-09,11.5807302923492
"35","2331178","NDUFS5","4725","NADH:ubiquinone oxidoreductase subunit S5",-4.17243998056596,9.28177080053035,-15.1693897097905,7.16785579285887e-11,5.93386777903124e-10,15.2033817153832
"36","2331505","MACF1","23499","microtubule actin crosslinking factor 1",1.61506161054858,5.3068375169287,7.42652021077355,1.49893979108394e-06,2.55356843888242e-06,4.90768211950204
"37","2331727","CAP1","10487","cyclase associated actin cytoskeleton regulatory protein 1",0.475884984038641,10.8691663164853,2.79757965607813,0.0129710083538327,0.0144249275769689,-4.3039882590199
"38","2332144","CTPS1","1503","CTP synthase 1",-2.22243052591215,8.15445900150931,-10.8354856762428,9.56821427517496e-09,2.95701405289587e-08,10.1526106574885
"39","2332566","PPCS","79717","phosphopantothenoylcysteine synthetase",0.144616960148914,8.33593252216538,0.706508711075332,0.490104513970719,0.500773827978454,-7.41657750608539
"40","2332711","PPIH","10465","peptidylprolyl isomerase H",-1.38194912378854,9.61361277731174,-11.4493261942614,4.37939510991925e-09,1.53867231261174e-08,10.9624563493387
"41","2333136","CDC20","991","cell division cycle 20",-3.21499582839075,8.30582892779349,-19.2362018354218,1.98216181735416e-12,4.9668881007129e-11,18.8551717161096
"42","2333168","SZT2","23334","SZT2 subunit of KICSTOR complex",1.66324405252991,7.5440964296044,13.3665155707171,4.6597072177756e-10,2.49768493766859e-09,13.278256054091
"43","2333635","DPH2","1802","diphthamide biosynthesis 2",-1.74015667665003,7.20259840758058,-11.2075632886755,5.93392993798661e-09,1.98032064749034e-08,10.6477752117668
"44","2333678","B4GALT2","8704","beta-1,4-galactosyltransferase 2",-1.50220064631708,8.14974754872984,-9.54196640343914,5.58983444968216e-08,1.35975972892268e-07,8.32127314740466
"45","2334098","KIF2C","11004","kinesin family member 2C",-1.81165280340198,6.96617892461932,-9.02919830463652,1.18147433026418e-07,2.61194294873017e-07,7.54427773826968
"46","2334279","UROD","7389","uroporphyrinogen decarboxylase",-1.75246622937496,8.21127187014322,-12.4872859449659,1.25680748899017e-09,5.46457507980166e-09,12.2539935749667
"47","2334314","HPDL","84842","4-hydroxyphenylpyruvate dioxygenase like",-4.06885129974208,6.51985459889735,-19.1716314531754,2.08657453884758e-12,5.09263292448066e-11,18.8033787099727
"48","2334350","MMACHC","25974","metabolism of cobalamin associated C",-1.7642823178191,6.40949539479425,-7.89510626616711,6.89817043020783e-07,1.26018971781391e-06,5.71263568008907
"49","2334404","NASP","4678","nuclear autoantigenic sperm protein",-2.26672736637921,8.25992971737653,-19.1472626702777,2.12748218203572e-12,5.13245659245123e-11,18.7837862788974
"50","2334459","TMEM69","51249","transmembrane protein 69",-1.65181655394905,8.37493612129119,-6.60007241025969,6.32687573178051e-06,9.75682057879041e-06,3.4163666917386
"51","2334646","RAD54L","8438","RAD54 like",-0.857749300441325,7.01236266996818,-6.82873523297898,4.20847166196826e-06,6.66690383144345e-06,3.83820367542007
"52","2335132","CMPK1","51727","cytidine/uridine monophosphate kinase 1",-1.99501968176605,7.86315151740431,-7.40948873350091,1.54265944116449e-06,2.6183014437196e-06,4.877876246222
"53","2335986","RNF11","26994","ring finger protein 11",-0.549392928537415,6.08325353824838,-3.29094714135707,0.00464224882454672,0.00529118086757955,-3.30027789437676
"54","2336271","BTF3L4","91408","basic transcription factor 3 like 4",-0.817537799746624,8.50588706705824,-3.63665895668864,0.00224275825122025,0.00261488469990998,-2.57808827274267
"55","2336383","PRPF38A","84950","pre-mRNA processing factor 38A",-1.3220171798227,8.52558984441028,-9.39125552794286,6.94408108189523e-08,1.64652077984575e-07,8.09605758625127
"56","2336913","LRRC42","115353","leucine rich repeat containing 42",-1.59286303736894,6.99406050325411,-9.53062431493604,5.68135589595148e-08,1.38018871500188e-07,8.30441396050041
"57","2337003","MRPL37","51253","mitochondrial ribosomal protein L37",-1.96434593713361,9.21165941207472,-8.13501909551498,4.68718746317729e-07,8.90492646740636e-07,6.11363905259252
"58","2338487","FGGY","55277","FGGY carbohydrate kinase domain containing",0.811850545491467,6.32077660251092,7.4318598013974,1.48550165268779e-06,2.53185360823557e-06,4.91701867084871
"59","2339328","LAMTOR5P1","106478910","late endosomal/lysosomal adaptor, MAPK and MTOR activator 5 pseudogene 1",-1.07716125040809,5.97023652173042,-7.54200199833286,1.23470384974298e-06,2.14128412785838e-06,5.10875990468157
"60","2339511","ATG4C","84938","autophagy related 4C cysteine peptidase",-2.24396847650823,6.06793796982649,-7.96339655267083,6.17506724053455e-07,1.14349626543232e-06,5.82753868634019
"61","2339682","ALG6","29929","ALG6 alpha-1,3-glucosyltransferase",-1.25356641093823,5.0774955267626,-4.17513322541608,0.000724764738779253,0.000875119956685635,-1.4432382142689
"62","2339786","PGM1","5236","phosphoglucomutase 1",-1.31278860448167,7.07495073971826,-7.67685302227979,9.86683170368742e-07,1.7400034136416e-06,5.34132082735678
"63","2340186","RAVER2","55225","ribonucleoprotein, PTB binding 2",-1.81404162550498,6.21879570663186,-7.4340802318638,1.47995067107495e-06,2.52356749268999e-06,4.92090008780386
"64","2341645","HHLA3","11147","HERV-H LTR-associating 3",-0.421758844745407,6.98920409735755,-2.18192157275382,0.0444857761158361,0.0480845663891573,-5.46944274040155
"65","2342391","TYW3","127253","tRNA-yW synthesizing protein 3 homolog",-2.26298234146669,8.48025945795887,-16.4235486052216,2.17946650571725e-11,2.49344589919715e-10,16.421495677425
"66","2342576","ACADM","34","acyl-CoA dehydrogenase medium chain",-1.67823240622441,9.31987440843712,-7.65576223428168,1.0217409193991e-06,1.79663472906826e-06,5.3051069670557
"67","2343289","DNAJB4","11080","DnaJ heat shock protein family (Hsp40) member B4",-1.13043265573607,5.73147272041056,-6.92074799039588,3.57889775361868e-06,5.72905320332226e-06,4.00595799315172
"68","2343473","IFI44L","10964","interferon induced protein 44 like",1.4719843413017,9.36499811504737,4.90270808392301,0.000162535125646828,0.000208566805114979,0.0763934353721654
"69","2343511","IFI44","10561","interferon induced protein 44",1.38075988032786,7.7019215014818,3.53477498799328,0.00277946300616332,0.00321504393856679,-2.79189271287611
"70","2344393","PRKACB","5567","protein kinase cAMP-activated catalytic subunit beta",-1.3158130100341,6.03321518754103,-5.81299770763666,2.71903152868037e-05,3.80228205748619e-05,1.9112612823078
"71","2344542","RPF1","80135","ribosome production factor 1 homolog",-2.60330704824163,8.24985116115444,-9.90675776056748,3.3399249526878e-08,8.7024785531846e-08,8.85583860384877
"72","2345880","LRRC8B","23507","leucine rich repeat containing 8 VRAC subunit B",-0.290870437379055,6.37114879979095,-1.16977174250773,0.259343075505842,0.269731533928093,-6.98113482832766
"73","2345929","LRRC8C","84230","leucine rich repeat containing 8 VRAC subunit C",1.16042589544625,8.91595010406767,7.36847572419661,1.65350488103673e-06,2.7928371504723e-06,4.80594243303758
"74","2346399","CDC7","8317","cell division cycle 7",-1.20362699981931,5.50270448181072,-4.19908681356484,0.00068947219122436,0.000833330370443177,-1.3927804015064
"75","2347096","DR1","1810","down-regulator of transcription 1",-0.973654992197169,8.59039954699982,-4.5999426367215,0.000300983906823608,0.000375435121935682,-0.551923979259045
"76","2347502","ABCD3","5825","ATP binding cassette subfamily D member 3",-2.05166257565508,7.01846782379009,-9.10224987441133,1.06007730307984e-07,2.37076542857378e-07,7.65684794425064
"77","2348854","RTCA","8634","RNA 3'-terminal phosphate cyclase",-0.493386796731908,8.20148845789381,-3.67789483588555,0.00205625523721228,0.00240432782607286,-2.49139399177363
"78","2349043","SLC30A7","148867","solute carrier family 30 member 7",0.84957730037796,7.00493189518298,3.7345011112849,0.00182529875921148,0.00214248757854223,-2.37226586864157
"79","2349848","PRMT6","55170","protein arginine methyltransferase 6",-1.8945510521703,6.53252271279923,-8.60934366657722,2.22976120064044e-07,4.56807820679612e-07,6.88485151120014
"80","2350339","STXBP3","6814","syntaxin binding protein 3",-0.881146208416309,6.61424264512143,-2.83711352776439,0.0119564253775976,0.0133290113603486,-4.22528953316498
"81","2350551","SARS1","6301","seryl-tRNA synthetase 1",-1.40423708085971,8.9922162786556,-7.12524113836283,2.50687024508724e-06,4.09899596572774e-06,4.37468911243226
"82","2350840","GNAI3","2773","G protein subunit alpha i3",-0.979456995228254,7.96637671579161,-4.99839228929333,0.000134049493454454,0.000173841727076428,0.273362887018592
"83","2351393","RBM15","64783","RNA binding motif protein 15",1.14202212050853,9.53414894346985,9.70925200260811,4.40626916363881e-08,1.10036503465769e-07,8.56824927625368
"84","2351572","CD53","963","CD53 molecule",1.11144489021267,11.6967193983015,7.8429880083669,7.50950607087258e-07,1.36100503591409e-06,5.62453426094677
"85","2351632","CEPT1","10390","choline/ethanolamine phosphotransferase 1",-0.0887116976925082,8.20972444957065,-0.518345143739434,0.611361172922578,0.621508079478052,-7.53592151960411
"86","2351817","ATP5PB","515","ATP synthase peripheral stalk-membrane subunit b",-2.33737035622467,4.6875304846278,-5.97638839884291,1.99503306008382e-05,2.8386381783781e-05,2.23033365288164
"87","2351872","RAP1A","5906","RAP1A, member of RAS oncogene family",-0.656356965347893,8.32509933368774,-3.61129584948154,0.00236579615689316,0.00275395221951855,-2.63136948533513
"88","2352228","CAPZA1","829","capping actin protein of muscle Z-line subunit alpha 1",-0.941550233753736,10.2085049234859,-3.79807121632977,0.00159683283758453,0.0018833779054114,-2.23835145699478
"89","2352743","DCLRE1B","64858","DNA cross-link repair 1B",-1.70476268868195,6.16487262393049,-8.72425810551515,1.87011674804465e-07,3.89448089567205e-07,7.06746805347394
"90","2353283","VANGL1","81839","VANGL planar cell polarity protein 1",-2.23056956880692,3.28562702946352,-4.8462114312341,0.000182206706014878,0.000232181952913494,-0.0402909879863333
"91","2353477","ATP1A1","476","ATPase Na+/K+ transporting subunit alpha 1",-1.37643151950931,9.37492620026825,-6.68166973065793,5.46572692067201e-06,8.51852969628788e-06,3.56770605484414
"92","2353749","CD101","9398","CD101 molecule",1.81147489993003,6.13452979195542,13.9545806614376,2.47352596128556e-10,1.50675183764833e-09,13.9307330295651
"93","2353773","TTF2","8458","transcription termination factor 2",-1.43984504026924,7.58544822851003,-7.00094493139596,3.11042099611858e-06,5.01199439559424e-06,4.15123755675998
"94","2353988","TENT5C","54855","terminal nucleotidyltransferase 5C",0.334083447385934,6.01723037782784,2.00981125072094,0.0617491151304769,0.0661778426500808,-5.76893393077812
"95","2354082","WDR3","10885","WD repeat domain 3",-2.36052093337721,7.53699302658972,-9.788506072993,3.94066946660896e-08,1.00116522673528e-07,8.68416791072708
"96","2356115","TXNIP","10628","thioredoxin interacting protein",0.935470771229205,10.7860461669443,5.77555862000541,2.92041206149261e-05,4.06835181016912e-05,1.83767737925713
"97","2356205","PEX11B","8799","peroxisomal biogenesis factor 11 beta",-1.49757504431381,7.42061645989403,-8.8554502730363,1.53280467823373e-07,3.26445487319005e-07,7.2739785025364
"98","2356721","CHD1L","9557","chromodomain helicase DNA binding protein 1 like",-0.984781819619274,8.02481611288234,-4.93035662537564,0.000153716677205873,0.000197666580699228,0.133394582504499
"99","2358044","PLEKHO1","51177","pleckstrin homology domain containing O1",0.890817786633791,9.15303863427451,7.02448754349686,2.98541327922881e-06,4.82969421796583e-06,4.19372094190506
"100","2358117","C1orf54","79630","chromosome 1 open reading frame 54",-1.00705787051798,5.73139549337442,-6.90912303817543,3.65269075607339e-06,5.83952002532083e-06,3.98482690829122
"101","2358693","MLLT11","10962","MLLT11 transcription factor 7 cofactor",-0.588403189912507,6.44619580060585,-3.88463978428516,0.0013312370613073,0.00157723588396311,-2.05583643654103
"102","2358906","PSMB4","5692","proteasome 20S subunit beta 4",-1.07236500109268,10.7686474424439,-6.04250717070551,1.76190221309801e-05,2.5285472372214e-05,2.35848544318098
"103","2359352","LCE2D","353141","late cornified envelope 2D",-1.16208930420347,3.25510764223721,-1.82168006224621,0.0873848748026618,0.0931884726631357,-6.07922933048197
"104","2359360","LCE2B","26239","late cornified envelope 2B",0.521935926470318,4.39500479516749,1.30101040605684,0.211808347415036,0.221678204655931,-6.82429966189431
"105","2359377","LCE2A","353139","late cornified envelope 2A",1.11787106396065,7.35026174880775,3.34918818816222,0.00410752065420378,0.00469339360644196,-3.17936656133966
"106","2359439","LCE1D","353134","late cornified envelope 1D",0.332292731307121,6.69725017844078,0.577960604625528,0.571392454813646,0.581720738896762,-7.5019058803264
"107","2360158","HAX1","10456","HCLS1 associated protein X-1",-1.52786849978131,8.15074200533498,-5.10615006772741,0.000108036024658998,0.000141408611468213,0.494152013674072
"108","2360498","LENEP","55891","lens epithelial protein",0.859307437384657,5.91697584813534,3.03702308027738,0.00789835705150552,0.00888352846868255,-3.82220539391367
"109","2361241","LAMTOR2","28956","late endosomal/lysosomal adaptor, MAPK and MTOR activator 2",-2.49333726742913,8.25681802450956,-16.2179012185914,2.63432630482668e-11,2.87031803630074e-10,16.2279318882143
"110","2361342","SEMA4A","64218","semaphorin 4A",1.24770056422063,6.43540685711172,10.345861105377,1.82999650836055e-08,5.12203151155045e-08,9.48011564103455
"111","2361584","NAXE","128240","NAD(P)HX epimerase",-1.08828474314432,9.14932275942544,-6.35882392429593,9.80332153349402e-06,1.46549449302252e-05,2.96369696301802
"112","2362157","CD1D","912","CD1d molecule",1.88083143686784,7.43202741031725,15.5182497298096,5.1035870596689e-11,4.69453070991152e-10,15.5514694007796
"113","2362201","CD1C","911","CD1c molecule",2.50775196402842,6.69696074197616,11.3119246295497,5.20138602196507e-09,1.78465550388136e-08,10.7842832441506
"114","2362333","MNDA","4332","myeloid cell nuclear differentiation antigen",-0.0720460344543747,5.5786919087168,-0.330496044503785,0.745343495685468,0.753577060951256,-7.61949318419861
"115","2362351","PYHIN1","149628","pyrin and HIN domain family member 1",0.647513661263444,7.23878125570239,3.96059605954661,0.00113510311602781,0.00135185833044171,-1.89561926934444
"116","2362394","IFI16","3428","interferon gamma inducible protein 16",-0.393758802628632,9.40320878886921,-1.59597169983071,0.130191956284446,0.137596060033879,-6.42450134927694
"117","2363074","SUMO1P3","474338","SUMO1 pseudogene 3",-1.80765240711588,3.84647574888761,-4.72462982349423,0.000233261874592648,0.000293763922560607,-0.292301731832917
"118","2363202","SLAMF7","57823","SLAM family member 7",0.801848953509003,4.89117870264221,5.08044653783164,0.000113727290436767,0.000148380474087314,0.441589969282613
"119","2363248","LY9","4063","lymphocyte antigen 9",0.914354478120581,6.32324165839952,7.68293076053054,9.76816171280792e-07,1.72676195222548e-06,5.3517456815499
"120","2363424","UFC1","51506","ubiquitin-fold modifier conjugating enzyme 1",-2.61487634459864,8.38660683726908,-14.3453083147662,1.64441544717965e-10,1.09857754600815e-09,14.3507449850984
"121","2363618","SDHC","6391","succinate dehydrogenase complex subunit C",-3.50741093418533,5.59823852827396,-7.42585518703385,1.5006223423913e-06,2.5552457653463e-06,4.90651902429046
"122","2363852","FCRLA","84824","Fc receptor like A",-0.467178874106585,10.5882915667591,-2.80311220852056,0.0128241600088339,0.0142659525348955,-4.29299695822523
"123","2363992","LOC100422526","100422526","proteasome activator subunit 3 pseudogene",1.51446800846631,5.92214921694852,10.1008743463789,2.55377029333099e-08,6.82434528750713e-08,9.13435011917256
"124","2364189","UAP1","6675","UDP-N-acetylglucosamine pyrophosphorylase 1",-2.40122078419046,6.40263267970555,-9.41363308764049,6.7229117469774e-08,1.59918627119589e-07,8.12966160919093
"125","2364438","NUF2","83540","NUF2 component of NDC80 kinetochore complex",-2.25946929501867,6.69716558228582,-8.1082241594375,4.8921439130114e-07,9.2511047859167e-07,6.06922109091427
"126","2365119","MGST3","4259","microsomal glutathione S-transferase 3",-1.6727576393106,7.48602037857894,-14.270290361528,1.77716399954569e-10,1.16238287218438e-09,14.2709149549179
"127","2366028","DCAF6","55827","DDB1 and CUL4 associated factor 6",-0.999674153835763,8.16074061345311,-5.49072834521255,5.05994010753178e-05,6.87873773994573e-05,1.27227602665679
"128","2366132","TIPRL","261726","TOR signaling pathway regulator",-1.20453318819354,7.3791580452441,-5.00416609714499,0.000132504306831029,0.000172020662166098,0.285221402818377
"129","2366884","MROH9","80133","maestro heat like repeat family member 9",-0.0556313555618733,3.36388441615493,-0.158675180360718,0.875924272631883,0.880010637240759,-7.66388125993056
"130","2367287","EEF1AKNMT","51603","eEF1A lysine and N-terminal methyltransferase",-0.94011904777711,8.14792997545242,-4.68142873156425,0.000254754990533676,0.000319951293428401,-0.382127008813376
"131","2367743","PRDX6","9588","peroxiredoxin 6",-3.12897715751749,9.76850147656025,-10.1851305889619,2.27567710925222e-08,6.16673123388037e-08,9.253980938679
"132","2367843","DARS2","55157","aspartyl-tRNA synthetase 2, mitochondrial",-1.67649840659657,7.60940443010416,-9.60797021913713,5.08714802588947e-08,1.25236515243695e-07,8.41909470684191
"133","2368180","GPR52","9293","G protein-coupled receptor 52",2.38739419513739,5.94903236546862,11.5609696056629,3.81274700724383e-09,1.37251394233232e-08,11.1059452510229
"134","2369325","C1orf220","400798","chromosome 1 open reading frame 220 (putative)",1.69270193742997,6.58325692883555,13.13018792215,6.05050025028231e-10,3.04688877803075e-09,13.0088551318823
"135","2369339","RALGPS2","55103","Ral GEF with PH domain and SH3 binding motif 2",1.34581964666208,8.36858157018905,6.18814042952043,1.34283212360293e-05,1.96408645805447e-05,2.63875682041826
"136","2369557","SOAT1","6646","sterol O-acyltransferase 1",-1.73557401910317,7.10380174488991,-8.01419453578935,5.6889893291649e-07,1.06045773595075e-06,5.91261694454128
"137","2369796","TOR1AIP1","26092","torsin 1A interacting protein 1",0.0536680814735755,6.68663713927751,0.32782350638176,0.74732553079386,0.754955509998985,-7.62041994626412
"138","2370317","MR1","3140","major histocompatibility complex, class I-related",1.02874400958137,7.16115341570058,5.97435650511086,2.00268510852056e-05,2.84841887424001e-05,2.22638654011956
"139","2370991","DHX9","1660","DExH-box helicase 9",-2.1103579356605,8.5604978609479,-8.87270146280075,1.49345825783358e-07,3.19354728631984e-07,7.30097837621985
"140","2371694","RNF2","6045","ring finger protein 2",-1.62852937756866,5.58444729937711,-6.72826503848089,5.02968616190527e-06,7.87582593615706e-06,3.65372456666957
"141","2372169","OCLM","10896","oculomedin",0.865169192677903,4.37664207859963,5.85725812493168,2.49939987369026e-05,3.50989755948602e-05,1.99802645928916
"142","2372211","PLA2G4A","5321","phospholipase A2 group IVA",-2.37928233405698,5.88201534235204,-7.87533585775629,7.12369201782988e-07,1.2987966373145e-06,5.67925726167535
"143","2372924","RO60","6738","Ro60, Y RNA binding protein",-1.36138918919587,7.35313527925427,-5.88684959133695,2.36289198528358e-05,3.33097711132968e-05,2.05589839992792
"144","2373842","PTPRC","5788","protein tyrosine phosphatase receptor type C",0.770331074010619,8.90153290627631,3.18955040101487,0.0057425284983073,0.00652090472465975,-3.50980668770775
"145","2374700","RPS10P7","376693","ribosomal protein S10 pseudogene 7",0.488062570446576,6.27445862272342,1.43859653743553,0.169673597165167,0.178447296530214,-6.64559379890534
"146","2374956","TIMM17A","10440","translocase of inner mitochondrial membrane 17A",-3.28800835511065,7.85528953451347,-9.607550166961,5.09019215194261e-08,1.25236515243695e-07,8.41847371634502
"147","2375664","BTG2","7832","BTG anti-proliferation factor 2",0.747399982801817,9.49033752027939,7.00189139399517,3.10529137219942e-06,5.00593206236111e-06,4.15294692184046
"148","2375795","LAX1","54900","lymphocyte transmembrane adaptor 1",1.41596702529983,6.4638130137635,12.6869837267785,9.98216010611114e-10,4.48401081576354e-09,12.4919965613176
"149","2376037","MDM4","4194","MDM4 regulator of p53",1.61113466170973,8.10201214837342,7.35102599106622,1.70316439160342e-06,2.87207961200374e-06,4.77526861526956
"150","2376799","IKBKE","9641","inhibitor of nuclear factor kappa B kinase subunit epsilon",1.12975991938935,7.99968726576314,12.0003707860003,2.23276511332259e-09,8.77997108471965e-09,11.6597905809974
"151","2376849","RASSF5","83593","Ras association domain family member 5",0.748064643740872,8.20535442650068,8.29331554883254,3.6466969529169e-07,7.10136039607914e-07,6.37417379290587
"152","2378121","TRAF3IP3","80342","TRAF3 interacting protein 3",0.56465785199098,8.51429823903847,4.89682808937677,0.000164476610789098,0.000210836439810535,0.0642622714627086
"153","2378180","UTP25","27042","UTP25 small subunit processor component",-1.43320075789352,7.28303385537095,-8.17648113400899,4.38761134470738e-07,8.37926193686683e-07,6.18218920890572
"154","2378662","TRAF5","7188","TNF receptor associated factor 5",1.31475446489926,5.0314684167074,11.3447078572877,4.99148424640532e-09,1.72394564397074e-08,10.8269538234084
"155","2378937","DTL","51514","denticleless E3 ubiquitin protein ligase homolog",-2.23996830576553,7.57605340252255,-8.77550690522538,1.72989620832124e-07,3.63139335932572e-07,7.14838836845746
"156","2379068","NENF","29937","neudesin neurotrophic factor",-1.31532459600182,8.09682920571504,-7.4067907221396,1.54970673474255e-06,2.62904372376852e-06,4.87315104460479
"157","2379280","FLVCR1","28982","feline leukemia virus subgroup C cellular receptor 1",-0.926998835338657,6.37952180430128,-3.57053511030355,0.00257783982975401,0.00299222308710508,-2.71692145242538
"158","2379863","CENPF","1063","centromere protein F",-1.75956810346063,7.51182935027427,-8.3862015791822,3.15180167273521e-07,6.22706202044446e-07,6.52557036986429
"159","2380055","KCTD3","51133","potassium channel tetramerization domain containing 3",-0.81864822838868,5.96293542426974,-3.2561001305751,0.00499458931159101,0.00568569386496725,-3.37243427584875
"160","2380554","RRP15","51018","ribosomal RNA processing 15 homolog",-3.51051418009881,6.58550737529032,-15.33486547624,6.0960730167561e-11,5.286415498141e-10,15.3694129905311
"161","2380785","LYPLAL1","127018","lysophospholipase like 1",-0.411766513218943,6.23265838625221,-1.19122145987183,0.251059614547384,0.261487695265426,-6.95644695002066
"162","2380991","IARS2","55699","isoleucyl-tRNA synthetase 2, mitochondrial",-1.97479601304403,7.68410392001977,-9.21377230340661,8.99416308027903e-08,2.05412545457901e-07,7.82748597580506
